Genes,Gene_Values
ABCA3,0.014116196519750381
CTSB,0.014107372946094125
RNASE6,0.014105400834955662
ITGA4,0.014094680573720573
PITPNA,0.014091347946871259
MKNK2,0.014085133910804678
TAC1,0.014081707455795378
KIAA0644,0.014059195027507968
GPR177,0.014051577274588367
FCHSD2,0.014040726415645143
FRAT1,0.014026619837562681
CDO1,0.014021470010604963
IL7R,0.014015006522908173
APOH,0.014014275241958333
AP1G2,0.014010170768415164
NME3,0.013972436462031735
GSR,0.01396709221913085
ZNF228,0.013956664287376897
SMPDL3A,0.01392185541860896
MX2,0.013915892763504266
DEFB126,0.013906858795664846
RICH2,0.013896616021603282
GPNMB,0.013892435263573331
PCSK1N,0.013878102880796318
SLC26A4,0.013875069487086876
GTF2B,0.01386501767864166
CBFA2T3,0.01385088450490205
FADS1,0.013850855838567194
C19orf54,0.013832872731181141
SORD,0.013826861564561048
PPFIBP1,0.013824787249134447
ZNF180,0.013813322088411153
LSR,0.013809256847315031
ART3,0.013803628155344397
PCNXL2,0.013801809860598393
LRRC42,0.013777192909459703
ARHGEF18,0.013766968884382117
DMN,0.013752507749440335
IL1RL2,0.013746609105019077
ASCIZ,0.013733474669705438
C20orf116,0.013721128281737006
FAM130A1,0.01371439199940667
MPG,0.013702679653417585
CEP68,0.013694733466860636
DCTN6,0.013694587063761143
STAC,0.013690093600978809
KIAA0494,0.013689159346508674
